ID,Economy,Code,Region,Income_group,WBL_Report_Year,WBL_INDEX,MOBILITY,passport,travel_outside_country,travel_outside_home,choose__live,WORKPLACE,get__job,prohibit_discrimination__employment,sexual_harassment_employment,penalties_sexual_harassment_employment,PAY,equal_remuneration,work__night,_jobs_deemed_dangerous,work_ndustries,MARRIAGE,woman_obey__husband,head_family,domestic_violence,divorce,remarry,PARENTHOOD,paid_available_mothers,maternity_benefits,paid__fathers,paid_parental,pregnant_workers_prohibited,ENTREPRENEURSHIP,sign_contract,register_business,bank_account,prohibit_discrimination_credit,ASSETS,ownership_immovable_property,equal_inherit,spouses_equal_inherit,spouses_equal_administrative,nonmonetary_contributions,PENSION,pension_benefits_equal,partial_pension_benefits,mandatory_retirement,_childcare_pension_benefits
OMN1975,Oman,OMN,Middle East & North Africa,High income,1975,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1976,Oman,OMN,Middle East & North Africa,High income,1976,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1977,Oman,OMN,Middle East & North Africa,High income,1977,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1978,Oman,OMN,Middle East & North Africa,High income,1978,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1979,Oman,OMN,Middle East & North Africa,High income,1979,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1980,Oman,OMN,Middle East & North Africa,High income,1980,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1981,Oman,OMN,Middle East & North Africa,High income,1981,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1982,Oman,OMN,Middle East & North Africa,High income,1982,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1983,Oman,OMN,Middle East & North Africa,High income,1983,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1984,Oman,OMN,Middle East & North Africa,High income,1984,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1985,Oman,OMN,Middle East & North Africa,High income,1985,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1986,Oman,OMN,Middle East & North Africa,High income,1986,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1987,Oman,OMN,Middle East & North Africa,High income,1987,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1988,Oman,OMN,Middle East & North Africa,High income,1988,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1989,Oman,OMN,Middle East & North Africa,High income,1989,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1990,Oman,OMN,Middle East & North Africa,High income,1990,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1991,Oman,OMN,Middle East & North Africa,High income,1991,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1992,Oman,OMN,Middle East & North Africa,High income,1992,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1993,Oman,OMN,Middle East & North Africa,High income,1993,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN1994,Oman,OMN,Middle East & North Africa,High income,1994,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN1995,Oman,OMN,Middle East & North Africa,High income,1995,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN1996,Oman,OMN,Middle East & North Africa,High income,1996,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN1997,Oman,OMN,Middle East & North Africa,High income,1997,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN1998,Oman,OMN,Middle East & North Africa,High income,1998,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN1999,Oman,OMN,Middle East & North Africa,High income,1999,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2000,Oman,OMN,Middle East & North Africa,High income,2000,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2001,Oman,OMN,Middle East & North Africa,High income,2001,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2002,Oman,OMN,Middle East & North Africa,High income,2002,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2003,Oman,OMN,Middle East & North Africa,High income,2003,29.4,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2004,Oman,OMN,Middle East & North Africa,High income,2004,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2005,Oman,OMN,Middle East & North Africa,High income,2005,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2006,Oman,OMN,Middle East & North Africa,High income,2006,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2007,Oman,OMN,Middle East & North Africa,High income,2007,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2008,Oman,OMN,Middle East & North Africa,High income,2008,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2009,Oman,OMN,Middle East & North Africa,High income,2009,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2010,Oman,OMN,Middle East & North Africa,High income,2010,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2011,Oman,OMN,Middle East & North Africa,High income,2011,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2012,Oman,OMN,Middle East & North Africa,High income,2012,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2013,Oman,OMN,Middle East & North Africa,High income,2013,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2014,Oman,OMN,Middle East & North Africa,High income,2014,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2015,Oman,OMN,Middle East & North Africa,High income,2015,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2016,Oman,OMN,Middle East & North Africa,High income,2016,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2017,Oman,OMN,Middle East & North Africa,High income,2017,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2018,Oman,OMN,Middle East & North Africa,High income,2018,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2019,Oman,OMN,Middle East & North Africa,High income,2019,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
OMN2020,Oman,OMN,Middle East & North Africa,High income,2020,38.8,0,false,false,false,false,100,true,true,true,true,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,50,false,true,true,false
QAT1971,Qatar,QAT,Middle East & North Africa,High income,1971,29.4,0,false,false,false,false,0,false,false,false,false,75,false,true,true,true,20,false,true,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
